SessionID,UserID,session_time,page_views,cart_items,purchase,DeviceType,Country,ReferralSource,engagement_score,time_per_page,cart_flag
session_4756,user_1577,194,2,0,0,Tablet,Australia,Social Media,196,97.0,0
session_4758,user_2738,169,3,1,0,Tablet,USA,Email,172,56.333333333333336,1
session_4759,user_2657,153,2,3,0,Mobile,Australia,Google,155,76.5,1
session_476,user_2291,159,1,0,0,Tablet,India,Social Media,160,159.0,0
session_4760,user_2842,163,1,0,0,Mobile,Canada,Google,164,163.0,0
session_4761,user_2517,215,3,0,0,Desktop,India,Email,218,71.66666666666667,0
session_4762,user_1429,74,1,0,0,Desktop,Canada,Email,75,74.0,0
session_4763,user_1997,279,2,0,0,Desktop,Germany,Google,281,139.5,0
session_4764,user_1495,209,2,1,0,Tablet,UK,Direct,211,104.5,1
session_4765,user_1214,276,2,0,0,Desktop,Australia,Direct,278,138.0,0
session_4766,user_2552,355,3,0,0,Desktop,Germany,Social Media,358,118.33333333333333,0
session_4767,user_1427,193,2,0,0,Mobile,Australia,Google,195,96.5,0
session_4768,user_2608,166,1,0,0,Mobile,Canada,Email,167,166.0,0
session_4769,user_1660,437,3,0,0,Tablet,Germany,Email,440,145.66666666666666,0
session_477,user_2278,351,3,1,0,Tablet,Australia,Direct,354,117.0,1
session_4772,user_2653,168,2,2,0,Mobile,UK,Direct,170,84.0,1
session_4773,user_1391,284,2,3,0,Tablet,Germany,Google,286,142.0,1
session_4775,user_1448,177,2,0,0,Mobile,Australia,Email,179,88.5,0
session_4776,user_2730,140,1,0,0,Desktop,France,Social Media,141,140.0,0
session_4777,user_2490,201,3,2,0,Tablet,France,Social Media,204,67.0,1
session_4778,user_1065,198,2,3,0,Desktop,Canada,Direct,200,99.0,1
session_4779,user_2633,247,2,0,0,Tablet,France,Social Media,249,123.5,0
session_478,user_1611,337,2,5,0,Desktop,Australia,Social Media,339,168.5,1
session_4780,user_1971,183,2,1,0,Mobile,Canada,Email,185,91.5,1
session_4781,user_2300,319,2,4,0,Mobile,USA,Social Media,321,159.5,1
session_4782,user_2017,402,3,0,0,Mobile,Canada,Social Media,405,134.0,0
session_4783,user_1429,241,2,0,0,Mobile,India,Direct,243,120.5,0
session_4785,user_2723,117,2,2,0,Mobile,Germany,Social Media,119,58.5,1
session_4786,user_1200,104,1,0,0,Mobile,USA,Social Media,105,104.0,0
session_4787,user_1087,112,2,0,0,Mobile,Australia,Social Media,114,56.0,0
session_4788,user_2042,254,2,3,0,Mobile,Canada,Email,256,127.0,1
session_4789,user_2683,266,2,1,0,Tablet,USA,Direct,268,133.0,1
session_479,user_1737,192,2,1,0,Desktop,UK,Direct,194,96.0,1
session_4790,user_1025,443,3,5,0,Mobile,UK,Google,446,147.66666666666666,1
session_4792,user_2243,303,2,0,0,Desktop,Germany,Google,305,151.5,0
session_4793,user_2473,104,2,4,0,Mobile,France,Direct,106,52.0,1
session_4795,user_2876,55,1,0,0,Mobile,UK,Google,56,55.0,0
session_4796,user_1213,137,1,0,0,Mobile,France,Social Media,138,137.0,0
session_4797,user_1915,299,2,0,0,Desktop,Germany,Social Media,301,149.5,0
session_4798,user_1943,258,2,2,0,Desktop,Canada,Email,260,129.0,1
session_4799,user_1262,281,2,3,0,Desktop,Australia,Social Media,283,140.5,1
session_48,user_1035,198,2,2,0,Desktop,Australia,Social Media,200,99.0,1
session_480,user_1589,267,2,1,0,Desktop,Australia,Email,269,133.5,1
session_4800,user_1442,82,2,0,0,Desktop,Canada,Social Media,84,41.0,0
session_4802,user_2366,144,2,2,0,Mobile,UK,Google,146,72.0,1
session_4803,user_2252,104,1,0,0,Desktop,France,Social Media,105,104.0,0
session_4804,user_2847,184,2,0,0,Tablet,Germany,Social Media,186,92.0,0
session_4805,user_2070,229,2,4,0,Desktop,UK,Google,231,114.5,1
session_4806,user_2553,216,2,0,0,Desktop,Australia,Direct,218,108.0,0
session_4807,user_1462,84,1,0,0,Mobile,India,Email,85,84.0,0
session_4808,user_1814,221,2,4,0,Desktop,France,Social Media,223,110.5,1
session_481,user_1622,74,1,0,0,Desktop,France,Google,75,74.0,0
session_4810,user_2506,76,1,0,0,Tablet,UK,Email,77,76.0,0
session_4811,user_2961,329,4,4,0,Desktop,Germany,Social Media,333,82.25,1
session_4812,user_1314,116,2,2,0,Desktop,Germany,Social Media,118,58.0,1
session_4814,user_1953,116,2,0,0,Desktop,Australia,Direct,118,58.0,0
session_4815,user_1419,183,2,0,0,Tablet,France,Google,185,91.5,0
session_4816,user_2642,160,1,0,0,Desktop,France,Social Media,161,160.0,0
session_4817,user_2290,227,2,0,0,Mobile,Australia,Google,229,113.5,0
session_4818,user_2379,264,2,0,0,Tablet,Canada,Direct,266,132.0,0
session_4819,user_2529,94,1,0,0,Desktop,Australia,Social Media,95,94.0,0
session_482,user_1819,258,4,1,0,Desktop,UK,Social Media,262,64.5,1
session_4820,user_1906,288,2,3,0,Desktop,France,Direct,290,144.0,1
session_4821,user_1058,240,2,3,0,Desktop,Germany,Email,242,120.0,1
session_4822,user_1061,301,2,5,0,Tablet,Australia,Google,303,150.5,1
session_4823,user_1733,191,2,1,0,Mobile,India,Social Media,193,95.5,1
session_4824,user_2851,96,1,0,0,Mobile,France,Direct,97,96.0,0
session_4825,user_1334,97,1,0,0,Mobile,UK,Direct,98,97.0,0
session_4826,user_2119,289,3,2,0,Desktop,France,Google,292,96.33333333333333,1
session_4827,user_2616,159,1,0,0,Mobile,Australia,Google,160,159.0,0
session_4829,user_2284,142,1,0,0,Mobile,Canada,Direct,143,142.0,0
session_483,user_1052,115,1,0,0,Tablet,UK,Google,116,115.0,0
session_4830,user_2063,159,1,0,0,Tablet,Canada,Direct,160,159.0,0
session_4832,user_2938,201,2,3,0,Desktop,Canada,Direct,203,100.5,1
session_4833,user_1294,249,2,0,0,Tablet,France,Email,251,124.5,0
session_4834,user_1823,237,2,0,0,Tablet,India,Google,239,118.5,0
session_4835,user_1839,277,2,4,0,Tablet,UK,Email,279,138.5,1
session_4836,user_2627,64,1,0,0,Tablet,USA,Social Media,65,64.0,0
session_4837,user_1755,153,1,0,0,Mobile,USA,Social Media,154,153.0,0
session_4838,user_1777,115,2,0,0,Desktop,UK,Google,117,57.5,0
session_4839,user_1917,66,2,0,0,Desktop,France,Email,68,33.0,0
session_4840,user_2896,176,2,1,0,Tablet,France,Google,178,88.0,1
session_4841,user_2987,125,1,0,0,Mobile,USA,Social Media,126,125.0,0
session_4843,user_2048,190,2,5,0,Mobile,Canada,Email,192,95.0,1
session_4845,user_2575,248,2,4,0,Desktop,Canada,Email,250,124.0,1
session_4846,user_2440,196,2,0,0,Desktop,Germany,Social Media,198,98.0,0
session_4847,user_1913,347,2,0,0,Mobile,UK,Social Media,349,173.5,0
session_4848,user_2573,199,2,0,0,Mobile,India,Email,201,99.5,0
session_485,user_1933,152,1,0,0,Mobile,UK,Direct,153,152.0,0
session_4850,user_1446,28,1,0,0,Desktop,Australia,Direct,29,28.0,0
session_4851,user_2892,163,2,3,0,Mobile,USA,Direct,165,81.5,1
session_4852,user_2385,114,2,4,0,Desktop,India,Google,116,57.0,1
session_4853,user_2442,117,2,1,0,Desktop,Germany,Social Media,119,58.5,1
session_4854,user_1711,230,2,3,0,Mobile,France,Google,232,115.0,1
session_4855,user_1495,194,2,4,0,Mobile,India,Direct,196,97.0,1
session_4856,user_1475,153,2,3,0,Mobile,France,Direct,155,76.5,1
session_4857,user_2449,112,1,0,0,Mobile,Canada,Social Media,113,112.0,0
session_4858,user_1245,101,1,0,0,Tablet,France,Google,102,101.0,0
session_4859,user_2027,225,2,3,0,Mobile,UK,Social Media,227,112.5,1
session_486,user_2817,281,2,0,0,Desktop,UK,Direct,283,140.5,0
session_4860,user_2168,304,2,0,0,Mobile,Australia,Social Media,306,152.0,0
session_4861,user_1237,220,2,3,0,Tablet,Australia,Email,222,110.0,1
session_4862,user_1718,55,1,0,0,Tablet,Germany,Email,56,55.0,0
session_4863,user_1594,207,2,1,0,Tablet,USA,Google,209,103.5,1
session_4864,user_2436,282,3,5,0,Mobile,USA,Social Media,285,94.0,1
session_4865,user_1460,237,2,4,0,Tablet,India,Direct,239,118.5,1
session_4866,user_2899,133,1,0,0,Tablet,USA,Direct,134,133.0,0
session_4867,user_1063,136,1,0,0,Tablet,France,Direct,137,136.0,0
session_4868,user_1762,167,2,0,0,Tablet,UK,Social Media,169,83.5,0
session_4869,user_2311,169,1,0,0,Mobile,India,Direct,170,169.0,0
session_487,user_1139,174,1,0,0,Tablet,Australia,Direct,175,174.0,0
session_4870,user_2911,55,1,0,0,Desktop,USA,Direct,56,55.0,0
session_4871,user_2131,74,2,0,0,Mobile,Germany,Direct,76,37.0,0
session_4872,user_2462,83,1,0,0,Mobile,France,Email,84,83.0,0
session_4873,user_2791,503,3,4,0,Tablet,USA,Social Media,506,167.66666666666666,1
session_4874,user_2825,68,1,0,0,Desktop,UK,Email,69,68.0,0
session_4875,user_2922,207,2,4,0,Tablet,UK,Google,209,103.5,1
session_4876,user_2041,64,1,0,0,Mobile,Canada,Social Media,65,64.0,0
session_4878,user_2579,130,2,3,0,Tablet,Australia,Social Media,132,65.0,1
session_4880,user_2102,213,2,0,0,Tablet,USA,Direct,215,106.5,0
session_4881,user_2650,370,3,2,0,Desktop,India,Google,373,123.33333333333333,1
session_4882,user_1731,159,2,2,0,Mobile,Germany,Google,161,79.5,1
session_4885,user_1092,295,2,2,0,Mobile,India,Social Media,297,147.5,1
session_4887,user_2095,463,4,2,0,Desktop,Germany,Direct,467,115.75,1
session_4888,user_2242,218,2,2,0,Mobile,Australia,Social Media,220,109.0,1
session_4889,user_2993,339,3,5,0,Tablet,France,Google,342,113.0,1
session_489,user_2040,217,2,4,0,Tablet,USA,Direct,219,108.5,1
session_4890,user_1624,97,1,0,0,Desktop,Australia,Social Media,98,97.0,0
session_4891,user_1252,150,2,4,0,Tablet,France,Email,152,75.0,1
session_4892,user_2917,168,1,0,0,Desktop,USA,Direct,169,168.0,0
session_4893,user_1023,65,2,0,0,Tablet,UK,Email,67,32.5,0
session_4894,user_1377,164,2,3,0,Mobile,France,Direct,166,82.0,1
session_4895,user_2785,134,1,0,0,Tablet,India,Email,135,134.0,0
session_4896,user_1030,118,1,0,0,Mobile,India,Social Media,119,118.0,0
session_4899,user_2746,322,2,1,0,Desktop,Canada,Google,324,161.0,1
session_490,user_2020,312,3,3,0,Mobile,Canada,Direct,315,104.0,1
session_4900,user_2517,69,1,0,0,Tablet,Germany,Social Media,70,69.0,0
session_4901,user_2290,188,2,4,0,Tablet,Australia,Email,190,94.0,1
session_4902,user_1835,98,1,0,0,Mobile,France,Google,99,98.0,0
session_4903,user_1485,68,2,0,0,Desktop,Germany,Direct,70,34.0,0
session_4905,user_2844,88,2,2,0,Tablet,France,Social Media,90,44.0,1
session_4906,user_1072,442,4,3,0,Mobile,India,Direct,446,110.5,1
session_4907,user_1309,427,4,3,0,Tablet,USA,Email,431,106.75,1
session_4908,user_1959,217,2,4,0,Tablet,USA,Direct,219,108.5,1
session_4909,user_2008,153,1,0,0,Tablet,India,Social Media,154,153.0,0
session_491,user_2812,100,2,4,0,Mobile,Canada,Email,102,50.0,1
session_4910,user_1668,218,2,0,0,Mobile,USA,Social Media,220,109.0,0
session_4912,user_2398,128,2,0,0,Mobile,India,Google,130,64.0,0
session_4913,user_1017,172,2,1,0,Mobile,UK,Email,174,86.0,1
session_4915,user_1749,182,2,1,0,Tablet,Germany,Email,184,91.0,1
session_4916,user_2873,98,1,0,0,Tablet,Australia,Email,99,98.0,0
session_4918,user_1106,263,2,1,0,Tablet,USA,Email,265,131.5,1
session_4919,user_2534,44,1,0,0,Desktop,Germany,Direct,45,44.0,0
session_492,user_1914,225,2,0,0,Mobile,USA,Google,227,112.5,0
session_4920,user_2195,264,2,4,0,Desktop,Canada,Direct,266,132.0,1
session_4921,user_2217,264,2,2,0,Tablet,France,Social Media,266,132.0,1
session_4922,user_2435,213,2,4,0,Mobile,Australia,Social Media,215,106.5,1
session_4924,user_2913,312,3,2,0,Desktop,Australia,Email,315,104.0,1
session_4925,user_2853,40,1,0,0,Mobile,India,Google,41,40.0,0
session_4926,user_1943,82,1,0,0,Desktop,Germany,Email,83,82.0,0
session_4927,user_2839,50,1,0,0,Desktop,Germany,Google,51,50.0,0
session_4928,user_2222,165,2,4,0,Desktop,India,Direct,167,82.5,1
session_4929,user_1868,340,3,5,0,Tablet,Canada,Email,343,113.33333333333333,1
session_493,user_2697,223,2,0,0,Tablet,UK,Email,225,111.5,0
session_4930,user_2963,261,2,0,0,Tablet,Germany,Email,263,130.5,0
session_4931,user_1171,140,2,3,0,Mobile,Germany,Email,142,70.0,1
session_4932,user_1508,46,1,0,0,Mobile,Germany,Email,47,46.0,0
session_4933,user_1309,150,1,0,0,Mobile,USA,Email,151,150.0,0
session_4934,user_1705,274,2,2,0,Desktop,France,Email,276,137.0,1
session_4935,user_1043,185,3,1,0,Mobile,India,Direct,188,61.666666666666664,1
session_4936,user_1181,337,2,3,0,Tablet,UK,Google,339,168.5,1
session_4937,user_1623,43,1,0,0,Desktop,USA,Social Media,44,43.0,0
session_4938,user_1580,217,2,0,0,Mobile,India,Direct,219,108.5,0
session_4939,user_1571,84,2,2,0,Tablet,Germany,Direct,86,42.0,1
session_494,user_2188,184,2,0,0,Desktop,Canada,Google,186,92.0,0
session_4940,user_1055,419,3,1,0,Mobile,France,Direct,422,139.66666666666666,1
session_4942,user_2265,330,3,3,0,Desktop,UK,Email,333,110.0,1
session_4944,user_1684,198,2,0,0,Tablet,Australia,Google,200,99.0,0
session_4945,user_1878,214,2,0,0,Tablet,Germany,Email,216,107.0,0
session_4946,user_2985,447,4,3,0,Desktop,USA,Google,451,111.75,1
session_4947,user_2765,357,3,2,0,Desktop,Australia,Google,360,119.0,1
session_4948,user_2533,162,2,0,0,Mobile,USA,Google,164,81.0,0
session_4949,user_1453,233,3,5,0,Desktop,France,Email,236,77.66666666666667,1
session_495,user_1555,230,2,2,0,Desktop,UK,Google,232,115.0,1
session_4950,user_2239,192,2,0,0,Desktop,India,Google,194,96.0,0
session_4951,user_2043,128,1,0,0,Desktop,Canada,Social Media,129,128.0,0
session_4952,user_2319,424,3,0,0,Mobile,Australia,Social Media,427,141.33333333333334,0
session_4953,user_1220,25,1,0,0,Desktop,Australia,Email,26,25.0,0
session_4954,user_1903,34,1,0,0,Mobile,UK,Email,35,34.0,0
session_4955,user_1203,310,2,1,0,Tablet,France,Social Media,312,155.0,1
session_4956,user_1851,70,1,0,0,Tablet,India,Social Media,71,70.0,0
session_4957,user_2703,408,4,5,0,Tablet,India,Google,412,102.0,1
session_4958,user_1976,240,2,0,0,Desktop,Canada,Google,242,120.0,0
session_4959,user_1638,253,2,0,0,Tablet,Australia,Social Media,255,126.5,0
session_496,user_2939,75,2,0,0,Tablet,Australia,Social Media,77,37.5,0
session_4960,user_2273,454,4,1,0,Desktop,France,Social Media,458,113.5,1
session_4961,user_1225,149,1,0,0,Desktop,Germany,Google,150,149.0,0
session_4962,user_1857,151,1,0,0,Mobile,Australia,Social Media,152,151.0,0
session_4963,user_2479,163,3,2,0,Mobile,India,Direct,166,54.333333333333336,1
session_4964,user_1828,181,2,1,0,Tablet,France,Direct,183,90.5,1
session_4966,user_1088,223,2,5,0,Tablet,USA,Social Media,225,111.5,1
session_4967,user_1544,253,2,0,0,Desktop,Canada,Direct,255,126.5,0
session_4969,user_2984,181,2,0,0,Mobile,Australia,Google,183,90.5,0
session_497,user_1646,155,1,0,0,Tablet,France,Email,156,155.0,0
session_4970,user_1297,302,2,0,0,Mobile,France,Direct,304,151.0,0
session_4972,user_2570,238,2,4,0,Mobile,France,Social Media,240,119.0,1
session_4973,user_2635,90,1,0,0,Tablet,India,Social Media,91,90.0,0
session_4974,user_1084,128,2,0,0,Mobile,France,Social Media,130,64.0,0
session_4976,user_1463,281,2,5,0,Desktop,Canada,Social Media,283,140.5,1
session_4977,user_1736,313,3,2,0,Mobile,Canada,Social Media,316,104.33333333333333,1
session_4978,user_1225,507,3,5,0,Desktop,India,Direct,510,169.0,1
session_498,user_2825,192,2,0,0,Tablet,Australia,Google,194,96.0,0
session_4980,user_2257,169,2,1,0,Desktop,Australia,Direct,171,84.5,1
session_4982,user_1434,42,1,0,0,Desktop,France,Email,43,42.0,0
session_4983,user_2068,221,2,0,0,Tablet,India,Social Media,223,110.5,0
session_4985,user_2587,169,2,0,0,Desktop,India,Email,171,84.5,0
session_4986,user_2317,139,1,0,0,Desktop,France,Google,140,139.0,0
session_4987,user_2647,128,2,5,0,Mobile,Germany,Google,130,64.0,1
session_4988,user_2026,193,2,4,0,Tablet,France,Google,195,96.5,1
session_499,user_2282,183,2,1,0,Tablet,France,Google,185,91.5,1
session_4990,user_2373,130,2,3,0,Tablet,Germany,Direct,132,65.0,1
session_4991,user_1767,78,1,0,0,Mobile,Australia,Direct,79,78.0,0
session_4992,user_1913,179,1,0,0,Mobile,India,Google,180,179.0,0
session_4993,user_2750,79,2,0,0,Mobile,USA,Direct,81,39.5,0
session_4994,user_2052,172,2,0,0,Mobile,USA,Google,174,86.0,0
session_4995,user_1262,108,1,0,0,Mobile,India,Google,109,108.0,0
session_4996,user_1354,162,2,0,0,Desktop,Germany,Email,164,81.0,0
session_4997,user_2646,57,1,0,0,Desktop,Germany,Social Media,58,57.0,0
session_4998,user_1040,205,2,2,0,Tablet,Germany,Google,207,102.5,1
session_4999,user_1541,113,1,0,0,Mobile,Germany,Social Media,114,113.0,0
session_50,user_1609,267,2,0,0,Mobile,UK,Direct,269,133.5,0
session_500,user_1644,30,1,0,0,Desktop,India,Email,31,30.0,0
session_501,user_2327,294,2,1,0,Desktop,Australia,Google,296,147.0,1
session_502,user_1692,157,2,3,0,Desktop,Germany,Social Media,159,78.5,1
session_503,user_1362,251,2,5,0,Desktop,Australia,Email,253,125.5,1
session_504,user_2831,108,2,3,0,Tablet,USA,Google,110,54.0,1
session_505,user_2471,95,2,5,0,Tablet,Canada,Social Media,97,47.5,1
session_506,user_1222,73,1,0,0,Desktop,Germany,Social Media,74,73.0,0
session_507,user_2426,183,2,0,0,Desktop,UK,Direct,185,91.5,0
session_509,user_1424,82,1,0,0,Tablet,Canada,Email,83,82.0,0
session_510,user_2442,113,2,1,0,Desktop,Australia,Direct,115,56.5,1
session_511,user_1721,70,2,0,0,Desktop,Canada,Email,72,35.0,0
session_512,user_2522,146,2,0,0,Tablet,France,Direct,148,73.0,0
session_513,user_1422,250,2,4,0,Mobile,Australia,Direct,252,125.0,1
session_514,user_2866,85,1,0,0,Mobile,Canada,Google,86,85.0,0
session_515,user_2231,259,2,0,0,Desktop,UK,Social Media,261,129.5,0
session_516,user_1436,249,2,0,0,Desktop,France,Social Media,251,124.5,0
session_517,user_2202,16,1,0,0,Desktop,Australia,Email,17,16.0,0
session_518,user_2394,213,2,0,0,Desktop,Canada,Social Media,215,106.5,0
session_52,user_1532,229,2,0,0,Tablet,Canada,Social Media,231,114.5,0
session_520,user_1469,41,1,0,0,Tablet,India,Direct,42,41.0,0
session_521,user_1815,336,3,0,0,Desktop,Germany,Email,339,112.0,0
session_522,user_2538,96,1,0,0,Tablet,Canada,Email,97,96.0,0
session_523,user_2326,138,2,0,0,Tablet,France,Social Media,140,69.0,0
session_524,user_1135,150,2,5,0,Tablet,India,Email,152,75.0,1
session_525,user_2958,227,2,0,0,Mobile,Canada,Email,229,113.5,0
session_526,user_2235,166,2,4,0,Tablet,USA,Google,168,83.0,1
session_527,user_1864,149,2,4,0,Tablet,UK,Google,151,74.5,1
session_528,user_2100,185,2,0,0,Desktop,Germany,Social Media,187,92.5,0
session_529,user_1480,85,1,0,0,Tablet,India,Direct,86,85.0,0
session_53,user_2816,19,1,0,0,Desktop,India,Email,20,19.0,0
session_531,user_1796,296,2,2,0,Desktop,USA,Google,298,148.0,1
session_532,user_2026,68,1,0,0,Tablet,UK,Email,69,68.0,0
session_533,user_2736,116,2,4,0,Mobile,Canada,Google,118,58.0,1
session_534,user_2801,368,3,1,0,Desktop,USA,Direct,371,122.66666666666667,1
session_536,user_1651,173,1,0,0,Desktop,India,Google,174,173.0,0
session_537,user_2948,237,2,1,0,Desktop,Canada,Google,239,118.5,1
session_538,user_1113,63,1,0,0,Desktop,UK,Social Media,64,63.0,0
session_539,user_2246,279,2,0,0,Desktop,India,Google,281,139.5,0
session_54,user_1856,172,2,4,0,Desktop,India,Email,174,86.0,1
session_540,user_2340,236,2,3,0,Tablet,Australia,Direct,238,118.0,1
session_541,user_1661,176,2,4,0,Desktop,Germany,Google,178,88.0,1
session_542,user_1561,87,2,0,0,Tablet,UK,Social Media,89,43.5,0
session_544,user_1353,137,1,0,0,Tablet,France,Direct,138,137.0,0
session_545,user_1573,281,2,0,0,Mobile,Australia,Google,283,140.5,0
session_546,user_1859,279,2,2,0,Mobile,Germany,Email,281,139.5,1
session_547,user_2786,216,2,3,0,Tablet,Australia,Direct,218,108.0,1
session_549,user_1733,277,2,3,0,Desktop,Canada,Direct,279,138.5,1
session_55,user_2771,126,2,0,0,Tablet,UK,Google,128,63.0,0
session_550,user_1960,347,3,1,0,Tablet,India,Social Media,350,115.66666666666667,1
session_551,user_1364,228,2,2,0,Tablet,France,Email,230,114.0,1
session_552,user_2374,314,3,3,0,Tablet,Canada,Google,317,104.66666666666667,1
session_553,user_2324,137,1,0,0,Tablet,Canada,Direct,138,137.0,0
session_555,user_2298,313,2,2,0,Tablet,UK,Direct,315,156.5,1
session_557,user_1558,212,2,0,0,Mobile,Australia,Email,214,106.0,0
session_558,user_1682,211,2,2,0,Mobile,France,Social Media,213,105.5,1
session_56,user_1425,159,2,4,0,Tablet,USA,Direct,161,79.5,1
session_560,user_2693,72,1,0,0,Desktop,UK,Email,73,72.0,0
session_561,user_1700,201,2,0,0,Mobile,Canada,Email,203,100.5,0
session_562,user_2952,288,3,4,0,Mobile,France,Email,291,96.0,1
session_563,user_1310,247,2,0,0,Desktop,USA,Email,249,123.5,0
session_564,user_1600,161,1,0,0,Tablet,USA,Direct,162,161.0,0
session_565,user_1338,90,1,0,0,Desktop,Canada,Social Media,91,90.0,0
session_567,user_1454,98,1,0,0,Tablet,Australia,Direct,99,98.0,0
session_568,user_2041,169,1,0,0,Tablet,Germany,Direct,170,169.0,0
